title,date,body
"“La Argentina es una y no puede haber regiones más beneficiadas que otras”, dijo el presidente al entregar 800 viviendas en Santiago del Estero",Miércoles 14 de septiembre de 2022,"El presidente Alberto Fernández encabezó este mediodía en Santiago del Estero, junto al gobernador, Gerardo Zamora, el acto de entrega de más de 800 viviendas y mantuvo una serie de videoconferencias con diferentes barrios beneficiarios de los programas Casa Propia, Reconstruir y Procrear que el Gobierno nacional lleva adelante en esa jurisdicción.“La Argentina es una y no puede haber regiones más beneficiadas que otras”, afirmó el mandatario desde Los Flores, donde entregó 490 viviendas a vecinos y vecinas de ese barrio, y añadió: “Desde el primer día me propuse lograr la integración absoluta de la Argentina en la que el Norte Grande aporte riqueza, crecimiento, producción y trabajo en condiciones de igualdad”.En esa línea, explicó que “para lograr estas cosas falta que podamos unirnos en objetivos comunes, profundizar los puntos de acuerdo y minimizar las diferencias”, y recordó que al llegar al gobierno “el 70 por ciento de la obra pública estaba paralizada, con alrededor de 10 mil casas que Cristina había dejado a punto de terminar, con hospitales que estaban casi terminados y se habían dejado de construir, además, la deuda con las empresas era cuantiosa”.El jefe de Estado estuvo acompañado por los ministros de Desarrollo Territorial y Hábitat, Jorge Ferraresi, de Obras Públicas, Gabriel Katopodis; la presidenta provisional del Senado, Claudia Ledesma Abdal; los secretarios General de la Presidencia, Julio Vitobello; de Hábitat, Santiago Maggiotti; y de Gestión Cultural, Federico Prieto.Al tomar la palabra, el gobernador provincial afirmó que la inauguración de viviendas y la firma de convenios para obras públicas dan “dignidad a las familias, trabajo a muchísima gente y un lugar diferente donde poder crecer y desarrollarnos”.Por su parte, el ministro Ferraresi puso en valor “el trabajo articulado que hacemos entre Nación y Provincia, con una visión de distribución equitativa para más de 800 familias que pasan hoy a cumplir un sueño y a recibir derechos a través de una visión federal”. Durante el acto, el mandatario mantuvo videoconferencias con los barrios de Villa del Carmen, en la capital provincial; Mamá Antula, en La Banda; Néstor Kirchner, en Pinto, y Portal del Norte, en Ojo de Agua, en las que dialogó con funcionarios que se encontraban presentes y familias beneficiarias.Desde el barrio Mamá Antula, donde se entregaron 160 viviendas, se comunicó el intendente de La Banda, Roger Neriani, quien celebró “el acompañamiento al crecimiento y al desarrollo de la ciudad” por parte del Gobierno nacional.En tanto, desde el barrio Néstor Kirchner, el intendente de Pinto, Jorge Leguizamón, explicó que la entrega de 40 viviendas supone para sus adjudicatarios la reactivación de obras que “han dado mucho a Santiago del Estero”.Asimismo, en Villa Ojo de Agua, donde se entregaron 30 viviendas para los habitantes del barrio Portal del Norte, el intendente municipal, Antonio Bitar, agradeció “a todo el gabinete del Gobierno nacional” por las obras “que arrancaron en 2014”, que luego quedaron paralizadas “pero que a principios de 2020 arrancaron de nuevo”.Por último, Fernández se comunicó con el vicegobernador de la provincia, Carlos Silva Neder, que se encontraba en el barrio Villa del Carmen, de la ciudad capital. Sobre la entrega de 87 soluciones habitacionales para los vecinos y vecinas de la localidad, Neder puntualizó que “la adjudicación de las viviendas anheladas” son parte de una “mirada federal que en su momento iniciara aquí el expresidente Néstor Kirchner”.Durante el acto, el ministro Ferraresi entregó al gobernador provincial la aprobación administrativa para el inicio de la construcción de 68 viviendas en Ingeniero Forres, como parte del programa federal Casa Propia, por una inversión de 501 millones de pesos. Además, se realizó la firma de un convenio para la edificación de 1.064 viviendas que se sumarán a las más de 10 mil soluciones habitacionales que se encuentran en ejecución en la provincia, y que se ubicarán en Termas de Río Hondo, Quimilí, Fernández, Selva y La Banda. El Gobierno nacional destinará para ese fin una inversión superior a los 8.351 millones de pesos.Luego de la actividad, el presidente se trasladó al barrio Parque del Río, donde recorrió las obras de construcción de viviendas, y visitó los trabajos del tramo 1 de la nueva Autovía RN 9, que unirá las ciudades de Santiago del Estero y Termas de Río Hondo.El tramo 1 de las obras de la Autovía RN 9 tendrá una extensión de 63,2 km y contendrá la duplicación de la calzada entre el empalme con la Ruta Nacional 64, y la intersección con la Ruta Provincial 3. La inversión para la etapa inicial de las tareas es de 16.265 millones de pesos, de los cuales el Gobierno nacional aportó el 50 por ciento y el Gobierno de la provincia de Santiago del Estero, el 50 por ciento restante.  "
Alberto Fernández destacó los mil días de gestión,Martes 13 de septiembre de 2022,"El presidente Alberto Fernández destacó los mil días de gobierno, a través de sus redes sociales, con un mensaje en el que afirmó: “Vivimos mil días difíciles en los que resistimos y pudimos crecer. Pondremos la misma fuerza en el tiempo que viene”.El mandatario aseveró que “la vida de todos tiene ciclos y momentos, la vida de los procesos sociales también. Y en esos ciclos de tiempo hay hechos que no pueden hacerse antes que otros”.“Pasamos por la recuperación y el fortalecimiento del Estado que fue nuestro inicio, arrastramos una deuda monstruosa tomada de forma irresponsable, pasamos por la pandemia en una situación de crisis y pasamos también por la salida de la pandemia. Vimos los efectos de una guerra lejana en nuestra vida cotidiana. Vimos un atentado a la vicepresidenta”, repasó el presidente, para subrayar que “sin embargo, nunca dejamos de creer en la democracia como el espacio y la herramienta para construir una mejor Argentina”.En ese sentido, Alberto Fernández analizó el futuro del gobierno y reflexionó que “no nos alcanza con lo que hicimos, pero también sabemos que sin lo que hicimos no podríamos estar acá hoy, preparados para lo nuevo. Ahora vamos por lo que falta”.“Este gobierno tiene soberanía intelectual para pensar y hacer lo que necesita nuestra sociedad. Vamos en busca de darle confianza y organización a las familias para que puedan mejorar su experiencia de vida”, resaltó el jefe de Estado.“Lo hacemos junto a los argentinos que cada día trabajan por vivir y desarrollarnos en una tierra en paz”, añadió, y propuso que “desde estas convicciones construyamos una democracia de representación y de participación; garanticemos la continuidad de los proyectos que pueden cambiar de raíz a la Argentina; y sigamos construyendo políticas de igualdad y proyectos de vida para los 47 millones de argentinos y argentinas de las 24 provincias”.“En estos tiempos se necesita generosidad, imaginación, fuerza y convicción. Y de eso está hecho este gobierno”, concluyó el presidente en su mensaje al pueblo argentino.A su vez, los ministerios que integran el Gabinete nacional postearon en sus redes sociales los hitos de gestión de cada cartera, utilizando el hashtag #MilDiasPorArgentina.  "
"El presidente recibió al ministro de Economía, Sergio Massa",Martes 13 de septiembre de 2022,"El presidente Alberto Fernández recibió esta tarde en su despacho de Casa Rosada al ministro de Economía, Sergio Massa, que arribó hoy a la Argentina tras su viaje por los Estados Unidos.En el encuentro analizaron las reuniones de trabajo que mantuvo el ministro con funcionarios del gobierno estadounidense, que incluyó a la secretaria del Tesoro, Janet Yellen, e inversores y empresarios de ese país.A su vez, el titular de la cartera económica le informó al Presidente los avances en las gestiones con los organismos internacionales de crédito, luego de las reuniones con la directora gerenta del Fondo Monetario Internacional, Kristalina Georgieva, y el presidente del Banco Interamericano de Desarrollo, Mauricio Claver-Carone.  "
El presidente Alberto Fernández recorrió las obras de extensión y conexión de la línea Belgrano Sur,Martes 13 de septiembre de 2022," El presidente Alberto Fernández supervisó este mediodía el avance de las obras del viaducto Belgrano Sur, que permitirá extender y conectar esa línea ferroviaria con la estación Constitución, en la Ciudad Autónoma de Buenos Aires, y beneficiará diariamente a 65 mil pasajeros y pasajeras.El mandatario recorrió el obrador donde se fabrican las piezas para el viaducto, dialogó con las y los trabajadores, y observó el montaje de vigas, acompañado por el ministro de Transporte, Alexis Guerrera; el secretario General de la Presidencia, Julio Vitobello; el titular de Trenes Argentinos Operaciones e Infraestructura, Martín Marinucci; y el subsecretario de Gestión Administrativa del Ministerio de Transporte, Julio Roca.La iniciativa, que cuenta con un 35 por ciento de avance físico, requerirá una inversión de 119 millones de dólares y contará con financiamiento del Banco de Desarrollo de América Latina - CAF (u$s55 millones) y del FONPLATA (u$s35 millones). Además, contemplará la extensión del viaducto elevado entre la estación Sáenz y Plaza Constitución en un tramo de 4,2 kilómetros, la construcción de una nueva estación elevada (Buenos Aires), y la instalación de 10 kilómetros de vías nuevas con señalamiento automático.Actualmente, la estación cabecera se encuentra en una zona de muy baja accesibilidad a otros medios de transporte, por eso la extensión del ramal desde la calle Taborda hasta Constitución supone un beneficio directo para 65 mil pasajeros y pasajeras que, diariamente, reducirán su tiempo de viaje y evitarán hacer trasbordo.La construcción del viaducto elevado también impactará positivamente en el tránsito y en la seguridad vial por la eliminación de cuatro cruces a nivel (Diógenes Taborda, Pepirí, Amancio Alcorta y Zavaleta) y la apertura de dos calles (Atuel e Iguazú). Además, una vez que quede habilitada la nueva cabecera en Constitución supondrá una alternativa para las cerca de 300 mil personas que utilizan la línea Sarmiento.Esta obra se enmarca en el Plan de Modernización del Transporte Ferroviario que impulsa el Gobierno nacional y que también incluye el proyecto de renovación integral de la infraestructura de la línea que une los partidos bonaerenses de La Matanza, Merlo y Morón con la Ciudad Autónoma de Buenos Aires. El plan tiene como fin la mejora del servicio, la movilidad y la seguridad de aproximadamente 1,9 millones de personas de manera directa.  "
"El presidente se reunió con los diputados nacionales por San Luis, Natalia Zabala Chacur y Carlos Ponce",Lunes 12 de septiembre de 2022,"El presidente Alberto Fernández recibió esta tarde, en su despacho de Casa Rosada, a la diputada nacional Natalia Zabala Chacur y a su par Carlos Ponce, ambos de la provincia de San Luis, acompañado por el vicejefe de Gabinete, Juan Manuel Olmos.En el encuentro dialogaron sobre las necesidades de la región y analizaron la agenda legislativa en la Cámara baja, que incluirá el Consenso Fiscal, la prórroga de impuestos y las asignaciones específicas.  "
"El presidente asistió en Luján a la ""Misa por la paz y la fraternidad de los argentinos""",Sábado 10 de septiembre de 2022,"El presidente Alberto Fernández asistió este mediodía a la ""Misa por la paz y la fraternidad de los argentinos"", en la Basílica Nuestra Señora de Luján, convocada por el intendente local, Leonardo Boto, luego del intento de magnicidio contra la vicepresidenta, Cristina Fernández de Kirchner.La convocatoria se enmarcó en la Carta a los Obispos recientemente publicada por la Conferencia Episcopal Argentina. La invitación se hizo extensiva a todas las fuerzas políticas y sus representantes, a vecinos y vecinas de otras confesiones cristianas y religiosas, con el propósito de “reconocernos y encontrarnos en esta oración por la ansiada paz social, el diálogo entre líderes y los responsables de nuestras dirigencias”.De la ceremonia religiosa, oficiada por el arzobispo de Mercedes-Luján, monseñor Jorge Scheinig, participaron el jefe de Gabinete, Juan Manzur; los ministros del Interior, Eduardo de Pedro; de Relaciones Exteriores, Comercio Internacional y Culto, Santiago Cafiero; de Obras Públicas, Gabriel Katopodis; de Desarrollo Territorial y Hábitat, Jorge Ferraresi; de Defensa, Jorge Taiana; de Desarrollo Social, Juan Zabaleta; de Ciencia, Tecnología e Innovación, Daniel Filmus; de Cultura, Tristán Bauer; y de Turismo y Deportes, Matías Lammens.También estuvieron presentes los secretarios general de la Presidencia, Julio Vitobello, y de Derechos Humanos, Horacio Pietragalla Corti; la presidenta de la Cámara de Diputados, Cecilia Moreau; el senador Oscar Parrilli y el diputado Eduardo Valdés. Por la provincia de Buenos Aires asistieron el gobernador, Axel Kicillof; la vicegobernadora, Verónica Magario; el jefe de Gabinete, Martín Insaurralde, la ministra de Gobierno, Cristina Álvarez Rodríguez; y el ministro de Desarrollo, Andrés Larroque; además de intendentas e intendentes.“Estamos en un tiempo extremadamente delicado. La paz social está frágil y amenazada. Y somos responsables de asegurarla y cuidarla”, dijo el prelado al iniciar su homilía en la misa, que concelebró junto al obispo auxiliar de Buenos Aires y vicario episcopal para la Pastoral en Villas de Emergencia, Gustavo Carrara.El Arzobispo pidió a la Virgen de Luján: “Así como cuidaste la vida de la Vicepresidenta de la Nación, te pedimos que sigas cuidando a todos los argentinos y que nunca más la violencia se instale entre nosotros poniendo en riesgo la convivencia democrática”.Además participaron el y las referentes de derechos humanos Adolfo Pérez Esquivel, Taty Almeida y Vera Jarach; el sindicalista Hugo Yasky; el dirigente social Juan Grabois; el ex presidente Eduardo Duhalde; y Giselle Fernández, hermana de Cristina Fernández de Kirchner.  "
"El presidente se reunió con el gobernador de la provincia de Buenos Aires, Axel Kicillof",Viernes 09 de septiembre de 2022,"El presidente Alberto Fernández recibió esta tarde, en su despacho de Casa Rosada, al gobernador de la provincia de Buenos Aires, Axel Kicillof, para analizar los avances en la licitación y construcción del Canal de Magdalena, que permitirá la conexión marítima entre los puertos del Río de la Plata y del litoral marítimo de las provincias argentinas, estableciendo un corredor logístico nacional para el comercio exterior.  "
"El presidente se reunió con los directivos de la empresa estatal de desarrollo de energía, PowerChina",Viernes 09 de septiembre de 2022,"El presidente Alberto Fernández recibió esta tarde, en su despacho de Casa Rosada, a los directivos de la empresa estatal china PowerChina, una de las corporaciones de desarrollo de energía más grande del mundo, que opera hace 11 años en el país y ha desarrollado 19 contratos en ocho provincias por más de 1.5 mil millones de dólares.La comitiva de ejecutivos de la compañía asiática estuvo encabezada por el presidente de Powerchina International, Ji Xiaoyong, y el titular de la filial argentina, Tu Shuiping.  "
"El presidente recibió al CEO del Grupo MABE, empresa líder en producción de electrodomésticos en América Latina, que anunció una inversión de 20 millones de dólares",Viernes 09 de septiembre de 2022,"El presidente Alberto Fernández recibió esta tarde, en su despacho de Casa Rosada, a Egil Larsson, CEO del Grupo MABE, empresa mexicana líder en fabricación de electrodomésticos en América Latina, que anunció una inversión de 20 millones de dólares en el país que permitirá aumentar la capacidad de su planta en Córdoba y garantizar una producción con alto contenido nacional.Los empresarios le presentaron al mandatario el plan para garantizar la fabricación anual de 120 mil cocinas en la planta de Luque, Córdoba, que conlleva la creación de puestos de trabajo, nuevos proveedores nacionales y una línea de 7 productos destinados a los distintos sectores del mercado.El mandatario estuvo acompañado por el canciller, Santiago Cafiero, y la secretaría de Relaciones Económicas Internacionales, Cecilia Todesca Bocco. Por parte de MABE también estuvieron presentes el presidente Ejecutivo, Luis Berrondo; el vicepresidente Comercial, Marco del Bosque, y los gerentes General, Guillermo Sanz y el de Relaciones Institucionales de la filial argentina, Alejandro Iglesias.“Se trata de una empresa grande, de capitales mexicanos, que tiene 2 mil empleados en el país y que anunció que se lanza a producir cocinas, con una inversión de 20 millones de dólares por la que van a tomar 80 nuevos trabajadores directos en la planta que tienen en Córdoba, desde donde exportan a Bolivia, Uruguay y Paraguay”, señaló Todesca Bocco al término del encuentro. En ese sentido, remarcó que la compañía “tiene una línea blanca potente, que integra todo en nuestro país e importa muy poco”.“En la planta de Córdoba estamos invirtiendo para hacer una fábrica de cocinas y así completar nuestra gama de productos”, detallaron, por su parte, los ejecutivos de MABE, y resaltaron: “Nos dieron todo el apoyo, y hay un compromiso de la empresa para seguir creciendo en la Argentina”.Además, durante el encuentro le informaron sobre la fabricación de heladeras, lavarropas, lavavajillas, secarropas y cocinas con alto contenido nacional, y acerca del lanzamiento de una nueva línea de heladeras No Frost, que implica una inversión para 2022 de 5 millones de dólares.MABE es una empresa que tiene 75 años de experiencia en el área del diseño, producción y distribución de electrodomésticos y más de 24 mil empleados en sus filiales en más de 70 países. Cuenta con plantas industriales en México, Colombia, Ecuador y Argentina; además de oficinas comerciales en esos países, Canadá, Centroamérica y Caribe, Venezuela, Perú, Chile, Hong Kong, Filipinas y Dubai.En Argentina, la compañía cuenta con dos plantas de lavado en Córdoba, una de refrigeradores en San Luis y oficinas comerciales en Haedo, provincia de Buenos Aires. Además, tiene una nómina de más de 2 mil personas empleadas, ventas por más de 1 millón de unidades por año, y es propietaria de las marcas Drean y Patrick.  "
El presidente analizó con Daniel Scioli los ejes de trabajo de su nueva etapa como embajador en Brasil,Viernes 09 de septiembre de 2022,"El presidente Alberto Fernández recibió esta mañana en su despacho de Casa Rosada al embajador designado ante Brasil, Daniel Scioli, quien le presentó la planificación de su próxima etapa como representante de la Argentina en ese país.Durante el encuentro, del que también participó el ministro de Relaciones Exteriores, Comercio Internacional y Culto, Santiago Cafiero, el jefe de Estado le entregó a Scioli las cartas credenciales que debe presentar ante el gobierno de Brasil.En este marco Scioli evaluó que en su primera etapa en Brasil trabajó para “reconstruir la relación y volver a convertirnos en el primer socio comercial”, y aseguró “que el objetivo de la segunda etapa es, en este contexto internacional, fortalecer las relaciones y el eje Argentina- Brasil es clave”.Asimismo, reafirmó su compromiso para “profundizar la integración” entre ambos países y para “trabajar la relación bilateral en materia de infraestructura, industria, agroalimentos y turismo”.Detalló que ya se está trabajando para avanzar en la “integración financiera” e informó que “ayer hubo un encuentro entre los presidentes del Banco Central de la Argentina y su par de Brasil para potenciar el pago en monedas locales, para desdolarizar todo lo que es el comercio bilateral”.Scioli aseguró, además, que “la integración energética es un tema central porque Brasil necesita el gas y está interesado en financiar parte de la segunda etapa del gasoducto (Néstor Kirchner), particularmente el tramo que va de Salliqueló a la frontera” con ese país.  "
"Gabriela Cerruti : ""El presidente Alberto Fernández entiende que tenemos que construir una Argentina donde profundicemos los acuerdos democráticos”",Jueves 08 de septiembre de 2022,"La portavoz de Presidencia, Gabriela Cerruti, expresó esta mañana el interés del Gobierno nacional de “lograr un profundo acuerdo de toda la sociedad” con el fin de “ratificar el pacto democrático”, al referirse al atentado que sufrió el jueves por la noche la vicepresidenta Cristina Fernández de Kirchner.En la conferencia de prensa semanal que brinda a la prensa acreditada en la Casa Rosada, Cerruti afirmó que “el presidente Alberto Fernández entiende que tenemos que construir una Argentina de diálogo, de convivencia, donde profundicemos los acuerdos democráticos”, y reafirmó que “ese es el convencimiento desde el primer día de Gobierno”.Por otro lado, la funcionaria resaltó que se registró en junio un “nuevo récord histórico del empleo registrado”, al sumar un total de 12.723.000, cifra que representa un alza, solo en ese mes, de 31 mil puestos de trabajo. “No hay un crecimiento de esta magnitud desde el año 2009, con lo cual estamos en un momento muy fuerte e histórico del crecimiento del trabajo”, ponderó. Así, el primer semestre de 2022 totalizó una suba del 2,5 por ciento, lo que implica la incorporación de 150 mil trabajadoras y trabajadores.“Llevamos 18 meses consecutivos de crecimiento del empleo asalariado registrado, que permite que los trabajadores que estaban en la economía informal o desempleados pasen a estar dentro de las convenciones colectivas y entrar en la puja salarial para que los salarios le ganen a la inflación”, subrayó.La portavoz señaló, además, que el incremento en el empleo “se da de la mano del crecimiento de la industria”, que evidenció una expansión del 5,1 por ciento interanual en julio, y también del crecimiento de la construcción, que fue “entre otras cosas empujado por la obra pública que está llevando el Gobierno, en este momento con 5 mil obras desarrollándose en todo el país, de las cuales 120 son grandes obras estratégicas”.También puso en valor los acuerdos suscriptos el jueves pasado entre YPF y Petronas para “llevar adelante la construcción histórica de un nuevo gasoducto y plantas de licuefacción de gas que nos van a permitir ser parte del entramado mundial en este momento tan grave y desafiante con el tema energético en el mundo”.A su vez, Cerruti valoró que, a partir de las medidas que se implementaron con respecto al dólar para la liquidación de la soja, desde el lunes hasta ayer se exportaron 2,13 millones de toneladas y “el ingreso de divisas al Banco Central superó las expectativas que había”.Sobre las reuniones que estuvo llevando adelante el ministro de Economía, Sergio Massa, con representantes del BID, del Banco Mundial y de importantes empresas de diversos rubros, destacó que “han permitido garantizar financiamiento de aquí a fin de año que nos va a posibilitar seguir mejorando los números de la macroeconomía y manejarnos con mayor tranquilidad mientras seguimos con los temas centrales”.  "
El presidente presentó el programa Fierritas para prevenir la anemia infantil mediante un complemento producido en laboratorio público,Miércoles 07 de septiembre de 2022,"El presidente Alberto Fernández presentó esta tarde en Casa Rosada, junto a la gobernadora de Río Negro, Arabela Carreras, y a la ministra de Salud, Carla Vizzotti, el programa Fierritas, una de las estrategias del Plan 1000 días para la prevención integral de la anemia infantil, mediante un complemento nutricional que se producirá en el Laboratorio Público de medicamentos de esa provincia.Vizzotti destacó “la decisión política desde el inicio de la gestión del presidente”, y el trabajo conjunto “para que se genere un círculo virtuoso entre la investigación, el desarrollo, la producción, los laboratorios públicos de las provincias, para poder producir insumos estratégicos”.La ministra también resaltó la importancia del proyecto “desde el punto de vista económico para las provincias, ya que es sustitución de importaciones”, y puso en valor la Ley de 1000 días “que genera una sinergia de todo el gobierno nacional” a través de “distintas áreas del Gobierno nacional que llegan a las provincias y favorecen el acceso de las personas gestantes, desde el inicio de la gestación, a los primeros mil días de su hijo o hija, para que el Estado acompañe, haciéndoles seguimiento, controles y proveyéndoles toda la atención y cuidado”.Por su parte, el ministro de Salud de Río Negro, Luis Fabián Zgaib, remarcó “el rol que se le dio al laboratorio PROFARSE, que tiene 30 años y desde hace 10 se le ha dado una impronta distinta”, y agradeció por “el gesto que tuvieron en abrirnos la puerta para que seamos los productores”.Del encuentro también participaron el ministro de Planificación de Río Negro, Daniel Sanguinetti; el diputado nacional Agustín Domingo; la presidenta de la Agencia Nacional de Laboratorios Públicos (ANLAP), Ana Lía Allemand, y la Directora Técnica de ANLAP, Natalia Albornoz.Fierritas es un complemento nutricional de hierro, zinc y vitamina A para niñas y niños entre los 6 y 24 meses de vida con falta de adherencia al tratamiento con Sulfato Ferroso. Se presenta en sobres individuales de 1 gramo y contiene micronutrientes en polvo que se pueden mezclar fácilmente con los alimentos de los lactantes cuando comienzan con la alimentación sólida.Para esta primera etapa, el ministerio de Salud definió la producción de 6.564.780 sobres de Fierritas, que representan una inversión de casi $250.000.000 y serán distribuidos dentro de la canasta de los 1.000 días del Remediar, comenzando en las regiones de mayor prevalencia de anemia: NOA y NEA.Esta estrategia se enlaza con la producción nacional de medicamentos, ya que será desarrollada en articulación entre la ANLAP, la Dirección Nacional de Abordajes de Cursos de Vida y el laboratorio PROFARSE de la provincia de Río Negro.De esta manera, se resuelve una demanda sanitaria insatisfecha, debido a la escasez nacional e internacional de oferta del producto y la alta prevalencia de la anemia infantil, una afección que se traduce en una reducción de la capacidad de aprendizaje con consecuencias en el crecimiento.El proyecto Sprinkles (Chispitas Nutricionales) fue desarrollado inicialmente en Canadá en 1996. Se trata de una iniciativa recomendada por el Fondo de las Naciones Unidas para la Infancia (UNICEF) y la OMS para reducir la deficiencia de hierro y la anemia, la deficiencia nutricional más prevalente en todo el mundo que afecta al 33% de las mujeres no embarazadas, al 40% de las embarazadas y al 42% de los niños.Por eso, con el compromiso de dar una respuesta para reducir la prevalencia de anemia en el país, el ministerio de Salud de la Nación en colaboración con ANLAP inició el proceso de producción de este medicamento esencial con una formulación que aumenta la tolerancia, la aceptación sensorial y es de fácil administración para mejorar la adherencia.  "
El presidente entregó más de 1.000 netbooks de Conectar Igualdad en San Martín,Miércoles 07 de septiembre de 2022,"El presidente Alberto Fernández encabezó este mediodía, en el partido bonaerense de San Martín, la entrega de más de 1.000 netbooks a alumnos y alumnas de segundo año de 17 escuelas de este municipio, en el marco del programa Conectar Igualdad, con el objetivo de avanzar en la reducción de las brechas digitales, educativas y sociales.“El deber que tenemos es reconocer el derecho que tienen las y los jóvenes de acceder a la información y al conocimiento”, sostuvo el mandatario, acompañado por los ministros de Educación, Jaime Perczyk, y de Obras Públicas, Gabriel Katopodis; la secretaria de Educación, Silvina Gvirtz; y el intendente local, Fernando Moreira.“Lo que ustedes van a lograr con esas computadoras es poder estudiar, informarse, capacitarse, divertirse y que eso no sea un privilegio de unos pocos, sino un derecho de todos y de todas”, valoró el presidente y le pidió ayuda a la juventud para “que toda la Argentina entienda la necesidad de respetarnos, que estamos hartos de la violencia y que podemos vivir en diversidad”.En este marco, el mandatario aseguró: “Los jóvenes son el futuro, y la Argentina que viene tiene que ser mejor que la que tenemos: más igual, donde todos tengamos las mismas oportunidades; una Argentina que no discrimine, que a todos respete y donde el que piensa distinto no se convierta en objeto del odio”.Desde que el Gobierno nacional relanzó el programa Conectar Igualdad (Decreto 11/2022), que apunta a recuperar y valorizar la escuela pública con el fin de reducir las brechas digitales, educativas y sociales, ya se entregaron 453.805 netbooks en todas las jurisdicciones del país.Por su parte Perczyk destacó la “decisión política, económica y pedagógica” del Presidente por “reponer Conectar Igualdad porque la computadora es indispensable para estudiar” y agregó: ""Es un derecho que tiene cada una y cada uno de los estudiantes de la escuela pública argentina”.En tanto, el intendente Moreira subrayó que “la educación para nosotros es una herramienta de cambio individual y colectiva. En ese camino el rol del Estado es fundamental para generar una educación pública de calidad que permita achicar la brecha”.En una primera etapa, el programa está dirigido a estudiantes de segundo año de la escuela secundaria urbana, de primero a tercero de las escuelas secundarias rurales y a la totalidad de la matrícula de las escuelas de Educación Intercultural Bilingüe (EIB), mientras que en una segunda etapa se continuará con el ciclo básico de todas las escuelas secundarias de gestión estatal.Asimismo, el Ministerio de Educación de la Nación trabaja para garantizar el servicio de internet en las aulas y su disponibilidad para todas las escuelas de gestión estatal con el objetivo de alcanzar al 90 por ciento de cobertura de las y los estudiantes del país al finalizar el presente ciclo lectivo.  "
